taxon,term,estimate,std.error,conf.low,conf.high,statistic,p.value
Birds,(Intercept),1011.8295576280211,58.189026841268046,897.3597634090461,1126.2993518469962,17.388666086273588,1.749195609422522e-48
Birds,relative_time_first_species,-112.35050295699067,26.723297103663086,-164.8926375253174,-59.808368388663915,-4.204215614606563,3.261990125293864e-5
Birds,log_n_new_species_user,-181.44748912693112,24.36721792186673,-229.51064267061443,-133.3843355832478,-7.446376919545798,3.1995272348948292e-12
Butterflies,(Intercept),7.216227244927916,0.11192413804769273,6.995997564990776,7.436456924865056,64.47427133057717,2.7155994540422543e-181
Butterflies,relative_time_first_species,-0.7309303253088538,0.05047283592315565,-0.8302105872723164,-0.6316500633453912,-14.481657547867677,2.574409571672175e-37
Butterflies,log_n_new_species_user,-0.9712110619116212,0.0591220933607196,-1.0877917207667687,-0.8546304030564738,-16.427210315203226,5.524839246180934e-39
