mean_line_slope_log,mean_line_slope_body,start_body_size,end_body_size,percent_change_body,taxon
-0.1056675457891395,-37.413819917207604,171.47159037330223,131.1851993406718,-23.49449896914407,Birds
-0.06041406338681593,-0.6707338079838574,5.209542254817525,4.536892764784267,-12.911873195984258,Butterflies
