taxon,term,estimate,std.error,conf.low,conf.high,statistic,p.value
Birds,(Intercept),649.8129916029544,18.11012836946818,614.3169240697698,685.309059136139,35.88119191349701,2.2841501459930256e-278
Birds,relative_time_first_species,-137.71281824890272,33.49754561826451,-203.57253187243214,-71.8531046253733,-4.111131598065946,4.809175892198052e-5
Butterflies,(Intercept),5.189146850027392,0.06447045987413999,5.061269998849346,5.3170237012054375,80.48875190525563,4.050402287371345e-94
Butterflies,relative_time_first_species,-0.59796505228774,0.09845267545803268,-0.7932454667026041,-0.40268463787287584,-6.073629279304186,2.1683861636388416e-8
